pygaze initiation report start													
display resolution: 1920x1080													
display size in cm: 33.8x27.1													
fixation threshold: 1.5 degrees													
speed threshold: 35 degrees/second													
acceleration threshold: 9500 degrees/second**2													
pygaze initiation report end													
pygaze calibration report start													
samplerate: 59 Hz													
sampletime: 16.6719743178 ms													
"accuracy (in pixels): LX=712.007394597, LY=495.383746282, RX=711.507814499, RY=499.787118457"													
"precision (RMS noise in pixels): X=25.71686495, Y=12.1081436586"													
distance between participant and display: 57.0 cm													
fixation threshold: 72.1350984011 pixels													
speed threshold: 1.68276794963 pixels/ms													
accuracy threshold: 460.983415874 pixels/ms**2													
pygaze calibration report end													
TimeStamp	Event	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight
122.06		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
138.782		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
155.516		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
188.907		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
205.593		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
222.179		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
238.856		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
255.532		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
272.208		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
288.884		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
305.561		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
322.229		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
334.85		819	447	1	902	463	1	861	455	4.4495	1	4.8619	1
351.33		809	434	1	899	456	1	854	445	4.6478	1	4.8528	1
368.167		805	455	1	911	441	1	858	448	4.4505	1	4.9738	1
384.656		886	460	1	820	467	1	853	463	4.3277	1	4.9249	1
401.302		814	438	1	817	458	1	816	448	4.4919	1	4.8946	1
418.549		809	451	1	895	457	1	852	454	4.4744	1	4.8574	1
435.634		873	508	1	893	506	1	883	507	4.2642	1	4.8717	1
453.035		843	690	1	856	713	1	850	701	4.2597	1	4.9392	1
469.743		795	919	1	747	876	1	771	897	4.2523	1	5.0717	1
486.318		769	1073	1	704	1073	1	737	1073	4.2367	1	4.8684	1
503.018		776	1080	1	715	1054	1	746	1067	4.2405	1	4.8555	1
519.677		797	1071	1	724	1072	1	761	1071	4.236	1	4.8516	1
536.336		783	1100	1	721	1063	1	752	1081	4.2076	1	4.9122	1
552.985		783	1101	1	798	1102	1	791	1101	4.2614	1	4.8219	1
569.64		786	1093	1	713	1064	1	750	1078	4.2206	1	4.9188	1
586.295		774	1104	1	714	1073	1	744	1088	4.2023	1	4.9284	1
602.964		717	1040	1	719	1061	1	718	1050	4.3574	1	4.8893	1
619.633		773	1093	1	712	1065	1	743	1079	4.1873	1	4.8558	1
636.301		789	919	1	808	873	1	799	896	4.1961	1	4.9715	1
652.972		808	677	1	854	617	1	831	647	4.2084	1	4.8596	1
669.688		750	452	1	773	470	1	762	461	4.1932	1	4.8387	1
686.314		750	455	1	793	463	1	772	459	4.2882	1	4.8648	1
703.009		747	439	1	781	457	1	764	448	4.2842	1	4.8618	1
719.663		737	458	1	775	468	1	756	463	4.2648	1	4.9047	1
736.328		778	442	1	771	466	1	775	454	4.3399	1	4.9135	1
752.982		767	441	1	773	468	1	770	454	4.3216	1	4.8964	1
769.632		749	454	1	769	463	1	759	458	4.255	1	4.8668	1
786.307		763	437	1	774	462	1	769	449	4.3281	1	4.9069	1
802.964		769	428	1	785	465	1	777	446	4.4907	1	4.8635	1
819.637		744	449	1	764	464	1	754	456	4.3398	1	4.895	1
836.309		741	457	1	770	461	1	756	459	4.2313	1	4.8887	1
852.979		760	451	1	763	469	1	762	460	4.2491	1	4.8874	1
869.652		752	452	1	763	469	1	758	460	4.2345	1	4.9033	1
