pygaze initiation report start													
display resolution: 1920x1080													
display size in cm: 33.8x27.1													
fixation threshold: 1.5 degrees													
speed threshold: 35 degrees/second													
acceleration threshold: 9500 degrees/second**2													
pygaze initiation report end													
pygaze calibration report start													
samplerate: 59 Hz													
sampletime: 16.6853593429 ms													
"accuracy (in pixels): LX=705.828121725, LY=453.807278373, RX=703.33967394, RY=450.692443299"													
"precision (RMS noise in pixels): X=72.5524973027, Y=45.1013872861"													
distance between participant and display: 57.0 cm													
fixation threshold: 72.1350984011 pixels													
speed threshold: 1.68276794963 pixels/ms													
accuracy threshold: 460.983415874 pixels/ms**2													
pygaze calibration report end													
TimeStamp	Event	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight
145.157		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
161.892		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
178.615		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
211.988		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
228.674		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
245.361		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
262.047		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
278.734		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
295.421		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
312.107		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
328.794		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
345.459		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
362.041		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
378.611		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
395.192		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
411.862		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
428.531		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
445.2		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
461.85		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
478.519		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
495.187		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
511.855		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
528.524		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
545.192		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
561.86		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
578.529		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
595.197		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
611.865		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
628.534		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
645.198		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
661.859		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
678.519		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
692.784		656	687	1	-1	-1	0	656	687	3.7171	1	-1	0
710.317		655	768	1	-1	-1	0	655	768	3.3596	1	-1	0
728.432		-1	-1	0	642	633	1	642	633	-1	0	3.5876	1
745.304		689	647	1	737	604	1	713	625	3.7135	1	3.5325	1
762.344		667	531	1	639	624	1	653	577	3.3185	1	3.5724	1
779.404		753	648	1	727	603	1	740	625	3.6801	1	3.5329	1
796.297		731	644	1	627	619	1	679	631	3.6604	1	3.528	1
812.877		756	651	1	636	614	1	696	632	3.6696	1	3.5787	1
829.769		688	648	1	645	623	1	667	635	3.7463	1	3.6224	1
846.382		686	638	1	727	613	1	707	625	3.6957	1	3.5489	1
863.053		748	641	1	631	621	1	690	631	3.7434	1	3.5676	1
879.9		681	635	1	652	645	1	667	640	3.7246	1	3.656	1
